id,statecode,state,county,zipcode,city,latitude,longitude,pop,region
340,AL,AL,JEFFERSON,35064,FAIRFIELD,33.47,-86.91,8296,
341,AL,AL,JEFFERSON,35071,GARDENDALE,33.66,-86.8,13095,
342,AL,AL,CULLMAN,35070,GARDEN CITY,34.01,-86.75,0,
343,AL,AL,JEFFERSON,35061,DOLOMITE,33.47,-86.94,1160,
344,AL,AL,JEFFERSON,35068,FULTONDALE,33.61,-86.8,5660,
345,AL,AL,CULLMAN,35077,HANCEVILLE,34.06,-86.76,9797,
346,AL,AL,JEFFERSON,35073,GRAYSVILLE,33.62,-86.96,2000,
347,AL,AL,CLAY,35072,GOODWATER,33.06,-86.05,3685,
348,AL,AL,COOSA,35072,GOODWATER,33.06,-86.05,3685,
349,AL,AL,TALLADEGA,35072,GOODWATER,33.06,-86.05,3685,
350,AL,AL,TALLAPOOSA,35072,GOODWATER,33.06,-86.05,3685,
351,AL,AL,BIBB,35074,GREEN POND,33.21,-87.14,0,
352,AL,AL,SHELBY,35078,HARPERSVILLE,33.34,-86.43,1768,
353,AL,AL,BLOUNT,35079,HAYDEN,33.89,-86.75,6765,
354,AL,AL,JEFFERSON,35079,HAYDEN,33.89,-86.75,6765,
355,AL,AL,CLAY,35082,HOLLINS,33.18,-86.09,0,
356,AL,AL,SHELBY,35080,HELENA,33.28,-86.85,13265,
357,AL,AL,CULLMAN,35083,HOLLY POND,34.17,-86.61,2414,
358,AL,AL,COOSA,35089,KELLYTON,32.97,-86.09,1559,
359,AL,AL,TALLAPOOSA,35089,KELLYTON,32.97,-86.09,1559,
360,AL,AL,CULLMAN,35087,JOPPA,34.27,-86.54,1612,
361,AL,AL,MARSHALL,35087,JOPPA,34.27,-86.54,1612,
362,AL,AL,MORGAN,35087,JOPPA,34.27,-86.54,1612,
363,AL,AL,JEFFERSON,35091,KIMBERLY,33.76,-86.8,2157,
364,AL,AL,CHILTON,35085,JEMISON,32.96,-86.74,6949,
365,AL,AL,CALHOUN,35096,LINCOLN,33.59,-86.13,5883,
366,AL,AL,TALLADEGA,35096,LINCOLN,33.59,-86.13,5883,
367,AL,AL,JEFFERSON,35094,LEEDS,33.54,-86.56,11438,
368,AL,AL,SAINT CLAIR,35094,LEEDS,33.54,-86.56,11438,
369,AL,AL,SHELBY,35094,LEEDS,33.54,-86.56,11438,
370,AL,AL,BLOUNT,35097,LOCUST FORK,33.9,-86.62,1477,
371,AL,AL,SAINT CLAIR,35112,MARGARET,33.68,-86.47,601,
372,AL,AL,CULLMAN,35098,LOGAN,34.18,-87.04,1163,
373,AL,AL,WINSTON,35098,LOGAN,34.18,-87.04,1163,
374,AL,AL,BIBB,35111,MC CALLA,33.28,-87.12,12111,
375,AL,AL,JEFFERSON,35111,MC CALLA,33.28,-87.12,12111,
376,AL,AL,TUSCALOOSA,35111,MC CALLA,33.28,-87.12,12111,
377,AL,AL,BIBB,35115,MONTEVALLO,33.1,-86.85,9197,
378,AL,AL,JEFFERSON,35118,MULGA,33.54,-86.97,2763,
379,AL,AL,SHELBY,35114,MAYLENE,33.23,-86.93,5305,
380,AL,AL,CHILTON,35115,MONTEVALLO,33.1,-86.85,9197,
381,AL,AL,SHELBY,35115,MONTEVALLO,33.1,-86.85,9197,
382,AL,AL,JEFFERSON,35116,MORRIS,33.74,-86.8,3790,
383,AL,AL,JEFFERSON,35117,MOUNT OLIVE,33.67,-86.89,5103,
384,AL,AL,SAINT CLAIR,35120,ODENVILLE,33.68,-86.39,10676,
385,AL,AL,JEFFERSON,35119,NEW CASTLE,33.68,-86.77,0,
386,AL,AL,BLOUNT,35121,ONEONTA,33.95,-86.47,11624,
387,AL,AL,ETOWAH,35121,ONEONTA,33.95,-86.47,11624,
388,AL,AL,SAINT CLAIR,35121,ONEONTA,33.95,-86.47,11624,
389,AL,AL,SAINT CLAIR,35125,PELL CITY,33.56,-86.27,7921,
390,AL,AL,SHELBY,35124,PELHAM,33.3,-86.79,20038,
391,AL,AL,JEFFERSON,35123,PALMERDALE,33.74,-86.65,0,
392,AL,AL,BLOUNT,35126,PINSON,33.72,-86.65,18161,
393,AL,AL,JEFFERSON,35126,PINSON,33.72,-86.65,18161,
394,AL,AL,JEFFERSON,35127,PLEASANT GROVE,33.48,-86.97,8541,
395,AL,AL,SAINT CLAIR,35131,RAGLAND,33.74,-86.13,2996,
396,AL,AL,SAINT CLAIR,35128,PELL CITY,33.56,-86.27,7224,
397,AL,AL,SHELBY,35128,PELL CITY,33.56,-86.27,7224,
398,AL,AL,JEFFERSON,35130,QUINTON,33.64,-87.14,2403,
399,AL,AL,WALKER,35130,QUINTON,33.64,-87.14,2403,
400,AL,AL,SAINT CLAIR,35135,RIVERSIDE,33.61,-86.2,1451,
401,AL,AL,JEFFERSON,35139,SAYRE,33.73,-86.99,0,
402,AL,AL,BLOUNT,35133,REMLAP,33.84,-86.62,3137,
403,AL,AL,SAINT CLAIR,35133,REMLAP,33.84,-86.62,3137,
404,AL,AL,SHELBY,35137,SAGINAW,33.25,-86.79,0,
405,AL,AL,COOSA,35136,ROCKFORD,32.88,-86.21,1407,
406,AL,AL,SHELBY,35144,SILURIA,33.25,-86.79,0,
407,AL,AL,JEFFERSON,35142,SHANNON,33.4,-86.89,0,
408,AL,AL,SHELBY,35143,SHELBY,33.07,-86.56,2292,
409,AL,AL,TALLADEGA,35149,SYCAMORE,33.26,-86.17,576,
410,AL,AL,BLOUNT,35146,SPRINGVILLE,33.77,-86.47,7845,
411,AL,AL,JEFFERSON,35146,SPRINGVILLE,33.77,-86.47,7845,
412,AL,AL,SAINT CLAIR,35146,SPRINGVILLE,33.77,-86.47,7845,
413,AL,AL,JEFFERSON,35148,SUMITON,33.75,-87.04,2329,
414,AL,AL,WALKER,35148,SUMITON,33.75,-87.04,2329,
415,AL,AL,SHELBY,35147,STERRETT,33.43,-86.5,4332,
416,AL,AL,COOSA,35150,SYLACAUGA,33.17,-86.26,14021,
417,AL,AL,TALLADEGA,35150,SYLACAUGA,33.17,-86.26,14021,
418,AL,AL,TALLADEGA,35161,TALLADEGA,33.43,-86.09,1221,
419,AL,AL,CLAY,35160,TALLADEGA,33.43,-86.09,18245,
420,AL,AL,TALLADEGA,35160,TALLADEGA,33.43,-86.09,18245,
421,AL,AL,COOSA,35151,SYLACAUGA,33.17,-86.26,5722,
422,AL,AL,TALLADEGA,35151,SYLACAUGA,33.17,-86.26,5722,
423,AL,AL,SHELBY,35176,VANDIVER,33.48,-86.5,707,
424,AL,AL,MARSHALL,35175,UNION GROVE,34.4,-86.44,4185,
425,AL,AL,MORGAN,35175,UNION GROVE,34.4,-86.44,4185,
426,AL,AL,CHILTON,35171,THORSBY,32.91,-86.71,2679,
427,AL,AL,JEFFERSON,35173,TRUSSVILLE,33.63,-86.59,22564,
428,AL,AL,BLOUNT,35172,TRAFFORD,33.82,-86.74,2333,
429,AL,AL,SAINT CLAIR,35173,TRUSSVILLE,33.63,-86.59,22564,
430,AL,AL,JEFFERSON,35172,TRAFFORD,33.82,-86.74,2333,
431,AL,AL,SAINT CLAIR,35178,VINCENT,33.38,-86.4,2807,
432,AL,AL,SHELBY,35178,VINCENT,33.38,-86.4,2807,
433,AL,AL,CULLMAN,35179,VINEMONT,34.26,-86.94,7281,
434,AL,AL,MORGAN,35179,VINEMONT,34.26,-86.94,7281,
435,AL,AL,JEFFERSON,35181,WATSON,33.68,-86.77,0,
436,AL,AL,BLOUNT,35180,WARRIOR,33.81,-86.8,10996,
437,AL,AL,JEFFERSON,35180,WARRIOR,33.81,-86.8,10996,
438,AL,AL,COOSA,35183,WEOGUFKA,32.93,-86.41,574,
439,AL,AL,SAINT CLAIR,35182,WATTSVILLE,33.74,-86.43,0,
440,AL,AL,SHELBY,35185,WESTOVER,33.38,-86.6,0,
441,AL,AL,BIBB,35184,WEST BLOCTON,33.11,-87.12,4193,
442,AL,AL,TUSCALOOSA,35184,WEST BLOCTON,33.11,-87.12,4193,
443,AL,AL,SHELBY,35187,WILTON,33.08,-86.88,0,
444,AL,AL,SHELBY,35186,WILSONVILLE,33.23,-86.47,3658,
445,AL,AL,JEFFERSON,35201,BIRMINGHAM,33.52,-86.79,601,
446,AL,AL,JEFFERSON,35204,BIRMINGHAM,33.52,-86.79,7231,
447,AL,AL,JEFFERSON,35202,BIRMINGHAM,33.52,-86.79,639,
448,AL,AL,BIBB,35188,WOODSTOCK,33.16,-87.17,2264,
449,AL,AL,TUSCALOOSA,35188,WOODSTOCK,33.16,-87.17,2264,
450,AL,AL,JEFFERSON,35203,BIRMINGHAM,33.52,-86.79,1940,
451,AL,AL,JEFFERSON,35205,BIRMINGHAM,33.52,-86.79,11604,
452,AL,AL,JEFFERSON,35207,BIRMINGHAM,33.52,-86.79,6546,
453,AL,AL,JEFFERSON,35206,BIRMINGHAM,33.52,-86.79,12877,
454,AL,AL,JEFFERSON,35208,BIRMINGHAM,33.52,-86.79,12084,
455,AL,AL,JEFFERSON,35211,BIRMINGHAM,33.52,-86.79,19526,
456,AL,AL,JEFFERSON,35212,BIRMINGHAM,33.52,-86.79,8171,
457,AL,AL,JEFFERSON,35209,BIRMINGHAM,33.52,-86.79,21082,
458,AL,AL,JEFFERSON,35210,BIRMINGHAM,33.52,-86.79,11173,
459,AL,AL,JEFFERSON,35213,BIRMINGHAM,33.52,-86.79,11782,
460,AL,AL,JEFFERSON,35216,BIRMINGHAM,33.52,-86.79,27647,
461,AL,AL,SHELBY,35216,BIRMINGHAM,33.52,-86.79,27647,
462,AL,AL,JEFFERSON,35215,BIRMINGHAM,33.52,-86.79,35392,
463,AL,AL,JEFFERSON,35214,BIRMINGHAM,33.52,-86.79,15464,
464,AL,AL,JEFFERSON,35220,BIRMINGHAM,33.52,-86.79,537,
465,AL,AL,JEFFERSON,35217,BIRMINGHAM,33.52,-86.79,10183,
466,AL,AL,JEFFERSON,35218,BIRMINGHAM,33.52,-86.79,5263,
467,AL,AL,JEFFERSON,35219,BIRMINGHAM,33.52,-86.79,396,
468,AL,AL,JEFFERSON,35221,BIRMINGHAM,33.52,-86.79,3715,
469,AL,AL,JEFFERSON,35223,BIRMINGHAM,33.52,-86.79,10271,
470,AL,AL,JEFFERSON,35222,BIRMINGHAM,33.52,-86.79,5952,
471,AL,AL,JEFFERSON,35224,BIRMINGHAM,33.52,-86.79,4410,
472,AL,AL,JEFFERSON,35228,BIRMINGHAM,33.52,-86.79,8079,
473,AL,AL,JEFFERSON,35226,BIRMINGHAM,33.52,-86.79,27102,
474,AL,AL,JEFFERSON,35229,BIRMINGHAM,33.52,-86.79,0,
475,AL,AL,JEFFERSON,35231,BIRMINGHAM,33.52,-86.79,0,
476,AL,AL,JEFFERSON,35233,BIRMINGHAM,33.52,-86.79,573,
477,AL,AL,JEFFERSON,35232,BIRMINGHAM,33.52,-86.79,0,
478,AL,AL,JEFFERSON,35237,BIRMINGHAM,33.52,-86.79,0,
479,AL,AL,JEFFERSON,35236,BIRMINGHAM,33.52,-86.79,687,
480,AL,AL,JEFFERSON,35235,BIRMINGHAM,33.52,-86.79,15500,
481,AL,AL,JEFFERSON,35234,BIRMINGHAM,33.52,-86.79,4189,
482,AL,AL,SHELBY,35238,BIRMINGHAM,33.52,-86.79,438,
483,AL,AL,JEFFERSON,35243,BIRMINGHAM,33.52,-86.79,15569,
484,AL,AL,SHELBY,35243,BIRMINGHAM,33.52,-86.79,15569,
485,AL,AL,JEFFERSON,35242,BIRMINGHAM,33.52,-86.79,41562,
486,AL,AL,SHELBY,35242,BIRMINGHAM,33.52,-86.79,41562,
487,AL,AL,JEFFERSON,35253,BIRMINGHAM,33.52,-86.79,0,
488,AL,AL,JEFFERSON,35244,BIRMINGHAM,33.52,-86.79,26929,
489,AL,AL,SHELBY,35244,BIRMINGHAM,33.52,-86.79,26929,
490,AL,AL,JEFFERSON,35249,BIRMINGHAM,33.52,-86.79,0,
491,AL,AL,JEFFERSON,35246,BIRMINGHAM,33.52,-86.79,0,
492,AL,AL,JEFFERSON,35259,BIRMINGHAM,33.52,-86.79,0,
493,AL,AL,JEFFERSON,35255,BIRMINGHAM,33.52,-86.79,401,
494,AL,AL,JEFFERSON,35254,BIRMINGHAM,33.52,-86.79,0,
495,AL,AL,JEFFERSON,35260,BIRMINGHAM,33.52,-86.79,0,
496,AL,AL,JEFFERSON,35261,BIRMINGHAM,33.52,-86.79,532,
497,AL,AL,JEFFERSON,35266,BIRMINGHAM,33.52,-86.79,0,
498,AL,AL,JEFFERSON,35283,BIRMINGHAM,33.52,-86.79,0,
499,AL,AL,JEFFERSON,35285,BIRMINGHAM,33.52,-86.79,0,
500,AL,AL,JEFFERSON,35282,BIRMINGHAM,33.52,-86.79,0,
501,AL,AL,JEFFERSON,35287,BIRMINGHAM,33.52,-86.79,0,
502,AL,AL,JEFFERSON,35288,BIRMINGHAM,33.52,-86.79,0,
503,AL,AL,JEFFERSON,35294,BIRMINGHAM,33.52,-86.79,0,
504,AL,AL,JEFFERSON,35291,BIRMINGHAM,33.52,-86.79,0,
505,AL,AL,JEFFERSON,35292,BIRMINGHAM,33.52,-86.79,0,
506,AL,AL,JEFFERSON,35290,BIRMINGHAM,33.52,-86.79,0,
507,AL,AL,JEFFERSON,35293,BIRMINGHAM,33.52,-86.79,0,
508,AL,AL,JEFFERSON,35295,BIRMINGHAM,33.52,-86.79,0,
509,AL,AL,JEFFERSON,35296,BIRMINGHAM,33.52,-86.79,0,
510,AL,AL,JEFFERSON,35297,BIRMINGHAM,33.52,-86.79,0,
511,AL,AL,TUSCALOOSA,35402,TUSCALOOSA,33.23,-87.54,549,
512,AL,AL,JEFFERSON,35298,BIRMINGHAM,33.52,-86.79,0,
513,AL,AL,TUSCALOOSA,35403,TUSCALOOSA,33.23,-87.54,1343,
514,AL,AL,TUSCALOOSA,35401,TUSCALOOSA,33.23,-87.54,16255,
515,AL,AL,TUSCALOOSA,35404,TUSCALOOSA,33.23,-87.54,13620,
516,AL,AL,TUSCALOOSA,35406,TUSCALOOSA,33.23,-87.54,10830,
517,AL,AL,TUSCALOOSA,35405,TUSCALOOSA,33.23,-87.54,28170,
518,AL,AL,TUSCALOOSA,35407,TUSCALOOSA,33.23,-87.54,1095,
519,AL,AL,TUSCALOOSA,35446,BUHL,33.25,-87.73,1533,
520,AL,AL,GREENE,35443,BOLIGEE,32.75,-88.02,1325,
521,AL,AL,TUSCALOOSA,35440,ABERNANT,33.26,-87.16,0,
522,AL,AL,JEFFERSON,35444,BROOKWOOD,33.24,-87.32,2983,
523,AL,AL,TUSCALOOSA,35444,BROOKWOOD,33.24,-87.32,2983,
524,AL,AL,PICKENS,35447,CARROLLTON,33.26,-88.09,2649,
525,MS,AL,NOXUBEE,35447,CARROLLTON,33.26,-88.09,2649,
526,AL,AL,HALE,35441,AKRON,32.87,-87.73,866,
527,AL,AL,GREENE,35442,ALICEVILLE,33.12,-88.15,3917,
528,AL,AL,PICKENS,35442,ALICEVILLE,33.12,-88.15,3917,
529,AL,AL,SUMTER,35442,ALICEVILLE,33.12,-88.15,3917,
530,AL,AL,SUMTER,35459,EMELLE,32.72,-88.31,645,
531,AL,AL,TUSCALOOSA,35452,COKER,33.28,-87.67,3077,
532,AL,AL,TUSCALOOSA,35449,COALING,33.15,-87.36,0,
533,AL,AL,TUSCALOOSA,35457,ECHOLA,33.32,-87.81,0,
534,AL,AL,GREENE,35448,CLINTON,32.93,-87.98,0,
535,AL,AL,TUSCALOOSA,35458,ELROD,33.36,-87.8,0,
536,AL,AL,BIBB,35456,DUNCANVILLE,33.06,-87.42,3311,
537,AL,AL,TUSCALOOSA,35453,COTTONDALE,33.16,-87.36,8490,
538,AL,AL,TUSCALOOSA,35456,DUNCANVILLE,33.06,-87.42,3311,
539,AL,AL,GREENE,35464,GAINESVILLE,32.81,-88.15,0,
540,AL,AL,SUMTER,35464,GAINESVILLE,32.81,-88.15,0,
541,AL,AL,GREENE,35462,EUTAW,32.84,-87.89,3767,
542,AL,AL,TUSCALOOSA,35468,KELLERMAN,33.31,-87.32,0,
543,AL,AL,PICKENS,35466,GORDO,33.32,-87.9,4526,
544,AL,AL,TUSCALOOSA,35466,GORDO,33.32,-87.9,4526,
545,AL,AL,GREENE,35463,FOSTERS,33.12,-87.72,1386,
546,AL,AL,TUSCALOOSA,35463,FOSTERS,33.12,-87.72,1386,
547,AL,AL,GREENE,35469,KNOXVILLE,32.97,-87.8,0,
548,AL,AL,TUSCALOOSA,35469,KNOXVILLE,32.97,-87.8,0,
549,AL,AL,PICKENS,35461,ETHELSVILLE,33.41,-88.21,1501,
550,AL,AL,SUMTER,35460,EPES,32.69,-88.12,434,
551,AL,AL,HALE,35474,MOUNDVILLE,32.99,-87.63,5149,
552,AL,AL,TUSCALOOSA,35474,MOUNDVILLE,32.99,-87.63,5149,
553,AL,AL,SUMTER,35470,LIVINGSTON,32.59,-88.18,3520,
554,AL,AL,TUSCALOOSA,35475,NORTHPORT,33.24,-87.59,11642,
555,AL,AL,PICKENS,35471,MC SHAN,33.38,-88.14,0,
556,AL,AL,TUSCALOOSA,35476,NORTHPORT,33.24,-87.59,6220,
557,AL,AL,TUSCALOOSA,35478,PETERSON,33.31,-87.32,0,
558,AL,AL,SUMTER,35477,PANOLA,32.96,-88.29,0,
559,AL,AL,TUSCALOOSA,35473,NORTHPORT,33.24,-87.59,11384,
560,AL,AL,TUSCALOOSA,35486,TUSCALOOSA,33.23,-87.54,0,
561,AL,AL,TUSCALOOSA,35482,SAMANTHA,33.45,-87.66,0,
562,AL,AL,TUSCALOOSA,35487,TUSCALOOSA,33.23,-87.54,0,
563,AL,AL,TUSCALOOSA,35490,VANCE,33.17,-87.22,3075,
564,AL,AL,LAMAR,35481,REFORM,33.37,-88.01,2774,
565,AL,AL,PICKENS,35481,REFORM,33.37,-88.01,2774,
566,AL,AL,GREENE,35480,RALPH,33.05,-87.76,1213,
567,AL,AL,TUSCALOOSA,35480,RALPH,33.05,-87.76,1213,
568,AL,AL,GREENE,35491,WEST GREENE,32.94,-88.1,0,
569,AL,AL,TUSCALOOSA,35485,TUSCALOOSA,33.23,-87.54,0,
570,AL,AL,FAYETTE,35542,BANKSTON,33.7,-87.68,841,
571,AL,AL,CULLMAN,35504,JASPER,33.85,-87.27,9960,
572,AL,AL,WALKER,35504,JASPER,33.85,-87.27,9960,
573,AL,AL,WALKER,35502,JASPER,33.85,-87.27,1849,
574,AL,AL,WALKER,35503,JASPER,33.85,-87.27,6595,
575,AL,AL,WINSTON,35503,JASPER,33.85,-87.27,6595,
576,AL,AL,WALKER,35501,JASPER,33.85,-87.27,6780,
577,AL,AL,CULLMAN,35540,ADDISON,34.19,-87.17,1912,
578,AL,AL,LAWRENCE,35540,ADDISON,34.19,-87.17,1912,
579,AL,AL,WINSTON,35540,ADDISON,34.19,-87.17,1912,
580,AL,AL,MARION,35543,BEAR CREEK,34.26,-87.71,811,
581,AL,AL,CULLMAN,35541,ARLEY,34.08,-87.21,2568,
582,AL,AL,WINSTON,35541,ARLEY,34.08,-87.21,2568,
583,AL,AL,MARION,35548,BRILLIANT,34.01,-87.77,1228,
584,AL,AL,FAYETTE,35545,BELK,33.64,-87.92,0,
585,AL,AL,WINSTON,35551,DELMAR,34.17,-87.61,0,
586,AL,AL,LAMAR,35544,BEAVERTON,33.93,-88.02,532,
587,AL,AL,FAYETTE,35549,CARBON HILL,33.89,-87.52,2887,
588,AL,AL,WALKER,35549,CARBON HILL,33.89,-87.52,2887,
589,AL,AL,FAYETTE,35546,BERRY,33.66,-87.6,2931,
590,AL,AL,TUSCALOOSA,35546,BERRY,33.66,-87.6,2931,
591,AL,AL,WALKER,35546,BERRY,33.66,-87.6,2931,
592,AL,AL,WALKER,35550,CORDOVA,33.76,-87.19,3945,
593,AL,AL,LAMAR,35552,DETROIT,34.02,-88.16,760,
594,AL,AL,MARION,35552,DETROIT,34.02,-88.16,760,
595,AL,AL,WINSTON,35553,DOUBLE SPRINGS,34.14,-87.4,3468,
596,AL,AL,FAYETTE,35555,FAYETTE,33.69,-87.83,7492,
597,AL,AL,LAMAR,35555,FAYETTE,33.69,-87.83,7492,
598,AL,AL,PICKENS,35555,FAYETTE,33.69,-87.83,7492,
599,AL,AL,TUSCALOOSA,35555,FAYETTE,33.69,-87.83,7492,
600,AL,AL,WALKER,35555,FAYETTE,33.69,-87.83,7492,
601,AL,AL,FAYETTE,35559,GLEN ALLEN,33.88,-87.74,0,
602,AL,AL,MARION,35564,HACKLEBURG,34.27,-87.83,1725,
603,AL,AL,WALKER,35560,GOODSPRINGS,33.67,-87.23,0,
604,AL,AL,FAYETTE,35563,GUIN,33.96,-87.91,3124,
605,AL,AL,LAMAR,35563,GUIN,33.96,-87.91,3124,
606,AL,AL,MARION,35563,GUIN,33.96,-87.91,3124,
607,AL,AL,FRANKLIN,35565,HALEYVILLE,34.23,-87.61,9940,
608,AL,AL,MARION,35565,HALEYVILLE,34.23,-87.61,9940,
609,AL,AL,MARSHALL,35565,HALEYVILLE,34.23,-87.61,9940,
610,AL,AL,WINSTON,35565,HALEYVILLE,34.23,-87.61,9940,
611,AL,AL,FAYETTE,35554,ELDRIDGE,33.92,-87.61,873,
612,AL,AL,MARION,35554,ELDRIDGE,33.92,-87.61,873,
613,AL,AL,WALKER,35554,ELDRIDGE,33.92,-87.61,873,
614,AL,AL,WALKER,35573,KANSAS,33.9,-87.55,0,
615,AL,AL,FRANKLIN,35571,HODGES,34.32,-87.92,689,
616,AL,AL,MARION,35571,HODGES,34.32,-87.92,689,
617,AL,AL,WINSTON,35572,HOUSTON,34.12,-87.25,760,
618,AL,AL,LAMAR,35570,HAMILTON,34.14,-87.98,7881,
619,AL,AL,MARION,35570,HAMILTON,34.14,-87.98,7881,
620,AL,AL,FAYETTE,35574,KENNEDY,33.58,-87.98,1141,
621,AL,AL,LAMAR,35574,KENNEDY,33.58,-87.98,1141,
622,AL,AL,PICKENS,35574,KENNEDY,33.58,-87.98,1141,
623,AL,AL,TUSCALOOSA,35574,KENNEDY,33.58,-87.98,1141,
624,AL,AL,WINSTON,35575,LYNN,34.04,-87.54,763,
625,AL,AL,LAMAR,35576,MILLPORT,33.55,-88.08,2369,
626,AL,AL,PICKENS,35576,MILLPORT,33.55,-88.08,2369,
627,AL,AL,WINSTON,35577,NATURAL BRIDGE,34.1,-87.6,0,
628,AL,AL,FAYETTE,35579,OAKMAN,33.71,-87.38,2350,
629,AL,AL,TUSCALOOSA,35579,OAKMAN,33.71,-87.38,2350,
630,AL,AL,WALKER,35579,OAKMAN,33.71,-87.38,2350,
631,AL,AL,FRANKLIN,35581,PHIL CAMPBELL,34.35,-87.7,4065,
632,AL,AL,MARION,35581,PHIL CAMPBELL,34.35,-87.7,4065,
633,AL,AL,WALKER,35578,NAUVOO,33.98,-87.48,3931,
634,AL,AL,WINSTON,35578,NAUVOO,33.98,-87.48,3931,
635,AL,AL,WALKER,35580,PARRISH,33.73,-87.28,3038,
636,AL,AL,COLBERT,35582,RED BAY,34.43,-88.13,3395,
637,AL,AL,FRANKLIN,35582,RED BAY,34.43,-88.13,3395,
638,AL,AL,WALKER,35584,SIPSEY,33.82,-87.08,0,
639,AL,AL,FRANKLIN,35585,SPRUCE PINE,34.37,-87.69,1209,
640,AL,AL,LAMAR,35586,SULLIGENT,33.89,-88.13,3345,
641,AL,AL,LAMAR,35592,VERNON,33.75,-88.11,3651,
642,AL,AL,WALKER,35587,TOWNLEY,33.83,-87.44,693,
643,AL,AL,FAYETTE,35594,WINFIELD,33.92,-87.79,5887,
644,AL,AL,MARION,35594,WINFIELD,33.92,-87.79,5887,
645,AL,AL,FRANKLIN,35593,VINA,34.37,-88.05,1338,
646,AL,AL,MARION,35593,VINA,34.37,-88.05,1338,
647,AL,AL,MONROE,35593,VINA,34.37,-88.05,1338,
648,AL,AL,MORGAN,35602,DECATUR,34.57,-86.98,1263,
649,AL,AL,LAWRENCE,35603,DECATUR,34.57,-86.98,25100,
650,AL,AL,MORGAN,35603,DECATUR,34.57,-86.98,25100,
651,AL,AL,MORGAN,35601,DECATUR,34.57,-86.98,25771,
652,AL,AL,MORGAN,35609,DECATUR,34.57,-86.98,0,
653,AL,AL,LIMESTONE,35611,ATHENS,34.78,-86.95,18662,
654,AL,AL,LAUDERDALE,35610,ANDERSON,34.91,-87.27,1510,
655,AL,AL,LIMESTONE,35610,ANDERSON,34.91,-87.27,1510,
656,AL,AL,LIMESTONE,35613,ATHENS,34.78,-86.95,15181,
657,AL,AL,LIMESTONE,35612,ATHENS,34.78,-86.95,964,
658,AL,AL,LIMESTONE,35614,ATHENS,34.78,-86.95,5680,
659,AL,AL,COLBERT,35616,CHEROKEE,34.75,-87.96,3095,
660,AL,AL,LAUDERDALE,35617,CLOVERDALE,34.95,-87.78,0,
661,AL,AL,LIMESTONE,35615,BELLE MINA,34.65,-86.82,0,
662,AL,AL,CULLMAN,35621,EVA,34.33,-86.75,2368,
663,AL,AL,LAWRENCE,35618,COURTLAND,34.66,-87.31,1608,
664,AL,AL,MORGAN,35621,EVA,34.33,-86.75,2368,
665,AL,AL,CULLMAN,35619,DANVILLE,34.39,-87.12,4236,
666,AL,AL,LIMESTONE,35620,ELKMONT,34.92,-86.97,6896,
667,AL,AL,LAWRENCE,35619,DANVILLE,34.39,-87.12,4236,
668,AL,AL,MORGAN,35619,DANVILLE,34.39,-87.12,4236,
669,AL,AL,LAUDERDALE,35630,FLORENCE,34.82,-87.66,21502,
670,AL,AL,CULLMAN,35622,FALKVILLE,34.37,-86.9,5406,
671,AL,AL,LAUDERDALE,35632,FLORENCE,34.82,-87.66,0,
672,AL,AL,MORGAN,35622,FALKVILLE,34.37,-86.9,5406,
673,AL,AL,LAUDERDALE,35631,FLORENCE,34.82,-87.66,708,
674,AL,AL,LAWRENCE,35643,HILLSBORO,34.63,-87.18,2726,
675,AL,AL,MORGAN,35640,HARTSELLE,34.43,-86.93,20494,
676,AL,AL,LAUDERDALE,35634,FLORENCE,34.82,-87.66,8670,
677,AL,AL,LAUDERDALE,35633,FLORENCE,34.82,-87.66,16321,
678,AL,AL,LIMESTONE,35647,LESTER,34.98,-87.14,850,
679,AL,AL,LAUDERDALE,35648,LEXINGTON,34.96,-87.37,3133,
680,AL,AL,COLBERT,35646,LEIGHTON,34.69,-87.53,3764,
681,AL,AL,LAUDERDALE,35645,KILLEN,34.86,-87.52,10904,
682,AL,AL,LAUDERDALE,35652,ROGERSVILLE,34.82,-87.28,6280,
683,AL,AL,LIMESTONE,35652,ROGERSVILLE,34.82,-87.28,6280,
684,AL,AL,FRANKLIN,35651,MOUNT HOPE,34.4,-87.44,958,
685,AL,AL,LAWRENCE,35651,MOUNT HOPE,34.4,-87.44,958,
686,AL,AL,LIMESTONE,35649,MOORESVILLE,34.62,-86.88,0,
687,AL,AL,LAWRENCE,35650,MOULTON,34.48,-87.28,10664,
688,AL,AL,COLBERT,35660,SHEFFIELD,34.75,-87.7,7187,
689,AL,AL,COLBERT,35654,RUSSELLVILLE,34.5,-87.72,6181,
690,AL,AL,FRANKLIN,35654,RUSSELLVILLE,34.5,-87.72,6181,
691,AL,AL,LAWRENCE,35654,RUSSELLVILLE,34.5,-87.72,6181,
692,AL,AL,COLBERT,35653,RUSSELLVILLE,34.5,-87.72,9732,
693,AL,AL,FRANKLIN,35653,RUSSELLVILLE,34.5,-87.72,9732,
694,AL,AL,LAWRENCE,35653,RUSSELLVILLE,34.5,-87.72,9732,
695,AL,AL,COLBERT,35661,MUSCLE SHOALS,34.74,-87.64,13733,
696,AL,AL,COLBERT,35672,TOWN CREEK,34.67,-87.4,5061,
697,AL,AL,LAWRENCE,35672,TOWN CREEK,34.67,-87.4,5061,
698,AL,AL,COLBERT,35662,MUSCLE SHOALS,34.74,-87.64,711,
